rms_x,rms_y,rms_z,pw,label
0.20,1.11,0.20,189.74,obstruction
0.19,1.11,0.16,189.07,obstruction
0.21,1.10,0.22,190.99,obstruction
0.19,1.13,0.20,196.72,obstruction
0.16,1.09,0.14,208.76,obstruction
0.18,1.09,0.19,201.58,obstruction
0.16,1.08,0.17,195.69,obstruction
0.10,1.09,0.10,202.62,obstruction
0.12,1.09,0.15,197.88,obstruction
0.10,1.09,0.13,193.44,obstruction
0.10,1.09,0.11,203.97,obstruction
0.13,1.10,0.17,199.19,obstruction
0.12,1.09,0.17,194.59,obstruction
0.08,1.09,0.09,201.62,obstruction
0.08,1.10,0.11,197.89,obstruction
0.11,1.09,0.14,198.09,obstruction
0.09,1.09,0.09,199.87,obstruction
0.12,1.09,0.15,195.79,obstruction
0.12,1.10,0.15,197.89,obstruction
0.10,1.09,0.11,198.27,obstruction
0.10,1.09,0.17,198.16,obstruction
0.12,1.09,0.16,202.26,obstruction
0.09,1.10,0.14,197.28,obstruction
0.15,1.09,0.19,198.49,obstruction
0.12,1.09,0.18,201.59,obstruction
0.10,1.08,0.12,202.12,obstruction
0.13,1.09,0.18,200.56,obstruction
0.11,1.09,0.20,196.03,obstruction
0.10,1.09,0.15,205.27,obstruction
0.13,1.10,0.20,200.31,obstruction
0.13,1.09,0.20,200.58,obstruction
0.12,1.09,0.15,202.86,obstruction
0.12,1.10,0.21,207.51,obstruction
0.14,1.09,0.22,206.05,obstruction
0.12,1.09,0.19,206.18,obstruction
0.13,1.09,0.19,206.69,obstruction
0.15,1.09,0.25,210.84,obstruction
0.12,1.09,0.22,208.07,obstruction
0.14,1.09,0.21,207.86,obstruction
0.15,1.09,0.28,199.58,obstruction
0.14,1.09,0.24,199.69,obstruction
0.12,1.09,0.24,200.05,obstruction
0.13,1.09,0.25,195.55,obstruction
0.11,1.09,0.25,199.87,obstruction
0.10,1.09,0.19,197.86,obstruction
0.11,1.09,0.19,194.51,obstruction
0.13,1.11,0.25,193.18,obstruction
0.10,1.07,0.18,194.29,obstruction
0.09,1.08,0.14,192.19,obstruction
0.12,1.08,0.21,191.92,obstruction
0.08,1.10,0.20,193.91,obstruction
0.08,1.09,0.13,190.51,obstruction
0.09,1.09,0.13,189.75,obstruction
0.11,1.09,0.17,191.80,obstruction
0.09,1.10,0.13,186.43,obstruction
0.11,1.09,0.12,186.69,obstruction
0.14,1.09,0.18,185.37,obstruction
0.11,1.08,0.16,188.51,obstruction
0.09,1.09,0.08,185.78,obstruction
0.11,1.08,0.11,187.74,obstruction
0.08,1.09,0.09,185.44,obstruction
0.08,1.09,0.08,182.20,obstruction
0.13,1.08,0.12,177.32,obstruction
0.08,1.09,0.07,176.31,obstruction
0.09,1.09,0.08,183.26,obstruction
0.12,1.09,0.12,189.53,obstruction
0.10,1.09,0.07,185.26,obstruction
0.10,1.09,0.09,193.96,obstruction
0.12,1.09,0.12,187.85,obstruction
0.09,1.09,0.07,191.33,obstruction
0.12,1.09,0.16,191.14,obstruction
0.15,1.09,0.13,195.69,obstruction
0.09,1.09,0.08,187.50,obstruction
0.12,1.09,0.14,188.12,obstruction
0.11,1.09,0.10,183.86,obstruction
0.10,1.09,0.11,189.76,obstruction
0.13,1.09,0.14,189.45,obstruction
0.10,1.09,0.11,190.95,obstruction
0.11,1.09,0.12,184.58,obstruction
0.10,1.09,0.12,191.09,obstruction
0.11,1.09,0.13,184.29,obstruction
0.13,1.09,0.20,191.47,obstruction
0.11,1.09,0.12,186.81,obstruction
0.11,1.08,0.14,191.23,obstruction
0.15,1.09,0.18,183.59,obstruction
0.13,1.09,0.12,193.05,obstruction
0.11,1.09,0.14,192.32,obstruction
0.09,1.09,0.11,189.04,obstruction
0.09,1.09,0.10,191.04,obstruction
0.11,1.09,0.14,186.17,obstruction
0.08,1.08,0.08,185.86,obstruction
0.08,1.09,0.10,180.41,obstruction
0.08,1.09,0.10,191.08,obstruction
0.09,1.09,0.11,183.16,obstruction
0.09,1.08,0.14,190.83,obstruction
0.07,1.09,0.08,185.64,obstruction
0.09,1.09,0.12,186.80,obstruction
0.09,1.08,0.14,192.30,obstruction
0.07,1.09,0.09,183.72,obstruction
0.10,1.09,0.15,192.21,obstruction
0.08,1.09,0.12,183.56,obstruction
0.06,1.09,0.09,194.05,obstruction
0.07,1.09,0.11,192.68,obstruction
0.07,1.09,0.08,186.06,obstruction
0.10,1.09,0.16,190.78,obstruction
0.08,1.09,0.11,183.24,obstruction
0.08,1.09,0.11,183.22,obstruction
0.08,1.09,0.13,180.56,obstruction
0.07,1.09,0.08,183.21,obstruction
0.09,1.09,0.15,188.63,obstruction
0.07,1.08,0.10,185.21,obstruction
0.08,1.09,0.10,184.31,obstruction
0.07,1.09,0.12,182.35,obstruction
0.06,1.09,0.08,182.93,obstruction
0.08,1.09,0.13,189.19,obstruction
0.07,1.09,0.11,178.49,obstruction
0.06,1.08,0.10,180.22,obstruction
0.06,1.09,0.11,184.56,obstruction
0.06,1.08,0.07,177.78,obstruction
0.08,1.09,0.12,179.72,obstruction
0.05,1.09,0.08,185.41,obstruction
0.08,1.09,0.11,177.43,obstruction
0.05,1.09,0.10,184.66,obstruction
0.07,1.09,0.08,175.28,obstruction
0.07,1.09,0.13,177.39,obstruction
0.05,1.09,0.08,181.97,obstruction
0.08,1.09,0.11,180.64,obstruction
0.07,1.09,0.13,179.59,obstruction
0.05,1.08,0.06,180.67,obstruction
0.07,1.09,0.10,177.39,obstruction
0.05,1.09,0.07,172.17,obstruction
0.06,1.09,0.10,176.63,obstruction
0.05,1.09,0.07,175.37,obstruction
0.06,1.09,0.09,168.28,obstruction
0.05,1.09,0.09,175.14,obstruction
0.07,1.09,0.09,179.02,obstruction
0.08,1.09,0.12,176.66,obstruction
0.06,1.09,0.09,171.43,obstruction
0.08,1.09,0.13,178.24,obstruction
0.05,1.09,0.10,180.77,obstruction
0.06,1.09,0.10,174.26,obstruction
0.06,1.09,0.10,179.06,obstruction
0.05,1.09,0.07,177.20,obstruction
0.07,1.09,0.12,174.15,obstruction
0.05,1.09,0.08,169.78,obstruction
0.07,1.09,0.10,176.39,obstruction
0.05,1.09,0.09,180.72,obstruction
0.07,1.09,0.11,180.91,obstruction
0.06,1.09,0.11,177.33,obstruction
0.07,1.08,0.10,182.51,obstruction
0.08,1.09,0.11,185.26,obstruction
0.06,1.09,0.07,177.80,obstruction
0.07,1.09,0.10,171.53,obstruction
0.05,1.09,0.07,173.39,obstruction
0.07,1.09,0.10,172.67,obstruction
0.05,1.08,0.09,173.78,obstruction
0.06,1.09,0.08,168.04,obstruction
0.06,1.08,0.09,171.92,obstruction
0.06,1.09,0.08,171.64,obstruction
0.07,1.09,0.09,171.02,obstruction
0.06,1.09,0.08,167.18,obstruction
0.07,1.08,0.10,179.07,obstruction
0.06,1.09,0.07,179.91,obstruction
0.08,1.09,0.10,185.98,obstruction
0.06,1.09,0.09,175.04,obstruction
0.07,1.09,0.08,173.47,obstruction
0.07,1.09,0.09,177.08,obstruction
0.07,1.09,0.08,177.12,obstruction
0.07,1.09,0.09,179.33,obstruction
0.06,1.09,0.06,175.24,obstruction
0.07,1.09,0.10,180.55,obstruction
0.05,1.09,0.07,178.80,obstruction
0.07,1.09,0.08,175.92,obstruction
0.06,1.09,0.08,164.71,obstruction
0.07,1.09,0.07,168.98,obstruction
0.07,1.09,0.08,176.67,obstruction
0.07,1.09,0.07,179.46,obstruction
0.07,1.09,0.08,176.93,obstruction
0.06,1.09,0.07,168.94,obstruction
0.08,1.09,0.11,170.79,obstruction
0.06,1.09,0.07,173.32,obstruction
0.08,1.09,0.10,176.31,obstruction
0.06,1.09,0.08,170.38,obstruction
0.06,1.09,0.07,176.74,obstruction
0.07,1.09,0.11,179.15,obstruction
0.06,1.09,0.08,178.02,obstruction
0.06,1.09,0.10,170.94,obstruction
0.06,1.09,0.07,172.62,obstruction
0.07,1.09,0.10,175.98,obstruction
0.05,1.09,0.08,170.94,obstruction
0.07,1.09,0.09,164.32,obstruction
0.06,1.09,0.09,170.04,obstruction
0.06,1.09,0.08,174.34,obstruction
0.08,1.09,0.11,176.90,obstruction
0.07,1.09,0.08,177.30,obstruction
0.08,1.09,0.12,167.95,obstruction
0.07,1.09,0.07,172.40,obstruction
0.08,1.09,0.12,169.45,obstruction
0.06,1.09,0.07,171.65,obstruction
0.07,1.09,0.09,174.37,obstruction
0.07,1.09,0.10,173.71,obstruction
0.06,1.09,0.08,177.46,obstruction
0.08,1.09,0.12,171.50,obstruction
0.08,1.09,0.10,174.73,obstruction
0.09,1.09,0.11,176.34,obstruction
0.07,1.09,0.08,172.82,obstruction
0.07,1.09,0.10,176.91,obstruction
0.07,1.09,0.09,176.45,obstruction
0.07,1.09,0.09,176.45,obstruction
0.07,1.09,0.08,169.40,obstruction
0.07,1.09,0.07,171.70,obstruction
0.08,1.09,0.10,177.10,obstruction
0.07,1.09,0.07,172.43,obstruction
0.08,1.09,0.10,177.81,obstruction
0.07,1.09,0.08,175.08,obstruction
0.09,1.09,0.11,168.59,obstruction
0.07,1.09,0.09,174.15,obstruction
0.09,1.09,0.11,177.05,obstruction
0.08,1.08,0.11,174.12,obstruction
0.08,1.09,0.10,166.41,obstruction
0.08,1.09,0.10,171.06,obstruction
0.08,1.09,0.10,174.65,obstruction
0.10,1.09,0.14,174.30,obstruction
0.07,1.09,0.08,173.63,obstruction
0.08,1.09,0.10,171.31,obstruction
0.06,1.09,0.08,176.91,obstruction
0.07,1.09,0.11,180.35,obstruction
0.06,1.09,0.10,176.85,obstruction
0.06,1.09,0.09,173.85,obstruction
0.06,1.08,0.10,175.55,obstruction
0.05,1.09,0.07,177.83,obstruction
0.06,1.08,0.09,171.96,obstruction
0.05,1.09,0.07,174.56,obstruction
0.07,1.09,0.10,177.30,obstruction
0.06,1.09,0.09,179.95,obstruction
0.08,1.09,0.12,172.45,obstruction
0.07,1.09,0.11,179.65,obstruction
0.09,1.09,0.12,187.35,obstruction
0.08,1.09,0.16,186.33,obstruction
0.07,1.09,0.11,182.29,obstruction
0.08,1.09,0.13,189.44,obstruction
0.06,1.09,0.09,180.65,obstruction
0.05,1.09,0.09,184.30,obstruction
0.06,1.08,0.11,191.67,obstruction
0.05,1.09,0.08,176.66,obstruction
0.06,1.09,0.11,181.51,obstruction
0.05,1.09,0.07,190.23,obstruction
0.06,1.09,0.11,177.71,obstruction
0.06,1.08,0.10,180.56,obstruction
0.06,1.09,0.11,188.50,obstruction
0.06,1.09,0.14,179.18,obstruction
0.07,1.09,0.10,182.29,obstruction
0.09,1.10,0.14,187.34,obstruction
0.07,1.08,0.10,176.90,obstruction
0.07,1.09,0.12,182.27,obstruction
0.08,1.09,0.15,182.51,obstruction
0.06,1.08,0.10,184.73,obstruction
0.08,1.09,0.16,190.79,obstruction
0.05,1.09,0.10,179.82,obstruction
0.07,1.09,0.10,183.96,obstruction
0.08,1.09,0.14,181.08,obstruction
0.06,1.08,0.08,177.14,obstruction
0.08,1.09,0.14,179.50,obstruction
0.05,1.08,0.09,173.22,obstruction
0.07,1.09,0.11,179.71,obstruction
0.06,1.09,0.12,185.33,obstruction
0.07,1.08,0.11,183.09,obstruction
0.07,1.09,0.13,186.92,obstruction
0.07,1.09,0.10,177.74,obstruction
0.07,1.09,0.12,175.79,obstruction
0.06,1.09,0.12,177.70,obstruction
0.05,1.09,0.09,176.32,obstruction
0.07,1.09,0.15,179.49,obstruction
0.06,1.09,0.10,177.67,obstruction
0.06,1.09,0.11,177.76,obstruction
0.07,1.09,0.14,184.95,obstruction
0.08,1.09,0.14,184.05,obstruction
0.09,1.09,0.18,183.13,obstruction
0.08,1.09,0.14,184.29,obstruction
0.08,1.09,0.16,185.77,obstruction
0.06,1.09,0.12,187.21,obstruction
0.06,1.09,0.08,180.08,obstruction
0.07,1.08,0.12,180.49,obstruction
0.07,1.09,0.08,177.97,obstruction
0.07,1.09,0.10,181.78,obstruction
0.07,1.09,0.10,184.82,obstruction
0.06,1.09,0.07,183.41,obstruction
0.06,1.09,0.09,192.05,obstruction
0.05,1.09,0.05,192.25,obstruction
0.05,1.09,0.05,182.25,obstruction
0.05,1.09,0.05,184.03,obstruction
0.05,1.09,0.06,184.36,obstruction
0.06,1.09,0.09,184.98,obstruction
0.05,1.09,0.06,179.79,obstruction
0.05,1.09,0.07,178.07,obstruction
0.05,1.09,0.06,180.01,obstruction
0.08,1.09,0.11,177.16,obstruction
0.07,1.08,0.10,173.75,obstruction
0.08,1.09,0.12,181.50,obstruction
0.07,1.08,0.11,185.18,obstruction
0.06,1.09,0.09,175.11,obstruction
0.07,1.09,0.13,177.63,obstruction
0.06,1.09,0.08,181.79,obstruction
0.07,1.09,0.11,180.67,obstruction
0.06,1.09,0.10,176.21,obstruction
0.07,1.09,0.11,176.41,obstruction
0.06,1.09,0.10,179.48,obstruction
0.06,1.09,0.08,183.69,obstruction
0.06,1.09,0.12,175.42,obstruction
0.06,1.09,0.10,182.53,obstruction
0.07,1.09,0.12,178.42,obstruction
0.06,1.09,0.09,170.16,obstruction
0.06,1.09,0.11,174.95,obstruction
0.07,1.09,0.12,178.35,obstruction
0.06,1.09,0.09,174.33,obstruction
0.07,1.09,0.13,177.54,obstruction
0.06,1.09,0.10,178.24,obstruction
0.07,1.09,0.12,185.00,obstruction
0.06,1.09,0.09,179.40,obstruction
0.06,1.09,0.10,181.65,obstruction
0.06,1.09,0.11,188.77,obstruction
0.05,1.09,0.08,176.91,obstruction
0.07,1.09,0.12,182.88,obstruction
0.05,1.09,0.10,182.77,obstruction
0.06,1.09,0.11,176.76,obstruction
0.06,1.09,0.10,178.13,obstruction
0.05,1.09,0.08,179.16,obstruction
0.06,1.09,0.10,183.11,obstruction
0.05,1.09,0.09,174.40,obstruction
0.08,1.09,0.12,182.55,obstruction
0.06,1.09,0.08,180.33,obstruction
0.07,1.09,0.13,174.31,obstruction
0.07,1.09,0.11,181.31,obstruction
0.08,1.09,0.15,181.00,obstruction
0.07,1.09,0.15,179.58,obstruction
0.06,1.09,0.13,186.41,obstruction
0.07,1.09,0.14,184.26,obstruction
0.06,1.09,0.11,182.83,obstruction
0.07,1.09,0.13,185.71,obstruction
0.08,1.09,0.17,176.48,obstruction
0.07,1.09,0.10,180.59,obstruction
0.11,1.09,0.18,184.80,obstruction
0.10,1.09,0.15,183.57,obstruction
0.10,1.09,0.14,192.09,obstruction
0.15,1.10,0.23,186.89,obstruction
0.12,1.08,0.15,194.32,obstruction
0.13,1.10,0.14,190.91,obstruction
0.10,1.09,0.14,194.43,obstruction
0.10,1.08,0.08,192.64,obstruction
0.11,1.09,0.13,184.27,obstruction
0.10,1.09,0.10,190.16,obstruction
0.09,1.09,0.08,190.11,obstruction
0.08,1.09,0.11,194.93,obstruction
0.08,1.09,0.08,189.09,obstruction
0.08,1.09,0.10,187.62,obstruction
0.13,1.08,0.14,185.08,obstruction
0.09,1.10,0.07,188.69,obstruction
0.09,1.09,0.11,189.42,obstruction
0.12,1.09,0.11,195.49,obstruction
0.10,1.09,0.10,188.34,obstruction
0.14,1.09,0.16,186.85,obstruction
0.09,1.09,0.10,184.52,obstruction
0.08,1.09,0.12,188.96,obstruction
0.10,1.09,0.14,183.38,obstruction
0.06,1.09,0.09,192.34,obstruction
0.08,1.09,0.12,186.20,obstruction
0.08,1.09,0.13,189.70,obstruction
0.06,1.09,0.09,183.60,obstruction
0.07,1.09,0.13,188.25,obstruction
0.06,1.09,0.08,183.20,obstruction
0.08,1.09,0.12,189.15,obstruction
0.10,1.09,0.14,187.90,obstruction
0.07,1.09,0.09,188.07,obstruction
0.07,1.09,0.11,186.71,obstruction
0.06,1.09,0.10,185.78,obstruction
0.06,1.09,0.08,187.49,obstruction
0.07,1.08,0.10,181.70,obstruction
0.06,1.09,0.09,196.12,obstruction
0.08,1.09,0.12,189.19,obstruction
0.09,1.09,0.11,189.37,obstruction
0.08,1.09,0.12,185.31,obstruction
0.10,1.09,0.14,191.65,obstruction
0.08,1.10,0.11,187.38,obstruction
0.09,1.08,0.12,186.86,obstruction
0.09,1.09,0.11,184.78,obstruction
0.07,1.09,0.10,184.79,obstruction
0.08,1.09,0.13,186.30,obstruction
0.06,1.09,0.08,181.55,obstruction
0.07,1.09,0.10,188.85,obstruction
0.09,1.10,0.13,180.80,obstruction
0.06,1.08,0.09,182.87,obstruction
0.06,1.09,0.11,182.74,obstruction
0.06,1.08,0.10,187.02,obstruction
0.07,1.09,0.12,188.98,obstruction
0.09,1.09,0.18,189.47,obstruction
0.09,1.10,0.14,188.43,obstruction
0.09,1.08,0.15,194.92,obstruction
0.08,1.09,0.13,188.71,obstruction
0.10,1.10,0.13,194.50,obstruction
0.08,1.09,0.14,194.33,obstruction
0.09,1.10,0.12,198.14,obstruction
0.07,1.09,0.09,197.34,obstruction
0.11,1.09,0.16,194.15,obstruction
0.07,1.09,0.11,195.95,obstruction
0.09,1.09,0.12,192.07,obstruction
0.09,1.09,0.15,192.84,obstruction
0.08,1.08,0.10,195.24,obstruction
0.09,1.09,0.12,193.80,obstruction
0.11,1.09,0.16,198.82,obstruction
0.10,1.09,0.12,195.29,obstruction
0.08,1.09,0.13,196.24,obstruction
0.10,1.08,0.16,196.32,obstruction
0.10,1.09,0.13,194.84,obstruction
0.08,1.09,0.14,200.77,obstruction
0.12,1.09,0.18,199.26,obstruction
0.09,1.09,0.14,197.83,obstruction
0.09,1.09,0.16,202.81,obstruction
0.13,1.08,0.20,203.73,obstruction
0.12,1.10,0.15,203.19,obstruction
0.09,1.09,0.15,202.82,obstruction
0.11,1.09,0.19,207.09,obstruction
0.10,1.09,0.18,206.97,obstruction
0.11,1.09,0.19,205.23,obstruction
0.14,1.09,0.23,199.07,obstruction
0.10,1.09,0.20,204.93,obstruction
0.11,1.09,0.18,211.74,obstruction
0.11,1.11,0.21,209.85,obstruction
0.11,1.08,0.20,199.80,obstruction
0.10,1.09,0.19,197.20,obstruction
0.10,1.08,0.17,193.07,obstruction
0.08,1.07,0.20,195.41,obstruction
0.09,1.08,0.17,191.71,obstruction
0.08,1.10,0.13,189.78,obstruction
0.10,1.11,0.18,189.94,obstruction
0.09,1.09,0.16,193.54,obstruction
0.08,1.08,0.13,190.60,obstruction
0.12,1.11,0.18,195.95,obstruction
0.09,1.11,0.18,193.60,obstruction
0.08,1.08,0.11,192.30,obstruction
0.09,1.10,0.12,197.47,obstruction
0.09,1.10,0.15,184.41,obstruction
0.09,1.08,0.12,186.41,obstruction
0.10,1.10,0.12,186.45,obstruction
0.10,1.09,0.17,188.75,obstruction
0.09,1.09,0.14,182.08,obstruction
0.07,1.10,0.09,183.86,obstruction
0.08,1.08,0.11,187.06,obstruction
0.06,1.09,0.10,189.03,obstruction
0.05,1.08,0.06,186.76,obstruction
0.08,1.09,0.09,185.66,obstruction
0.08,1.09,0.09,177.40,obstruction
0.07,1.09,0.07,183.78,obstruction
0.10,1.08,0.12,178.66,obstruction
0.08,1.09,0.09,187.78,obstruction
0.07,1.09,0.09,191.57,obstruction
0.14,1.08,0.14,203.08,obstruction
0.10,1.09,0.09,192.37,obstruction
0.09,1.09,0.10,195.98,obstruction
0.12,1.09,0.15,193.72,obstruction
0.08,1.08,0.07,192.98,obstruction
0.08,1.08,0.13,188.37,obstruction
0.11,1.09,0.14,195.08,obstruction
0.10,1.09,0.10,192.57,obstruction
0.11,1.09,0.14,196.11,obstruction
0.08,1.09,0.09,198.38,obstruction
0.11,1.09,0.13,197.44,obstruction
0.09,1.09,0.15,197.77,obstruction
0.08,1.09,0.09,195.93,obstruction
0.08,1.09,0.11,197.04,obstruction
0.10,1.09,0.13,189.90,obstruction
0.08,1.09,0.10,201.22,obstruction
0.08,1.08,0.12,192.46,obstruction
0.09,1.09,0.11,195.96,obstruction
0.08,1.09,0.09,187.33,obstruction
0.09,1.09,0.12,192.24,obstruction
0.08,1.09,0.09,187.69,obstruction
0.09,1.09,0.10,191.42,obstruction
0.10,1.09,0.14,186.49,obstruction
0.09,1.09,0.10,188.62,obstruction
0.10,1.08,0.13,192.46,obstruction
0.09,1.09,0.12,189.13,obstruction
0.07,1.09,0.10,187.64,obstruction
0.10,1.09,0.16,191.79,obstruction
0.06,1.09,0.10,190.82,obstruction
0.11,1.09,0.12,188.59,obstruction
0.09,1.09,0.16,191.32,obstruction
0.08,1.09,0.11,193.76,obstruction
0.07,1.09,0.14,194.65,obstruction
0.08,1.09,0.13,189.75,obstruction
0.07,1.09,0.10,195.40,obstruction
0.08,1.09,0.12,187.30,obstruction
0.08,1.09,0.11,189.53,obstruction
0.09,1.09,0.10,187.64,obstruction
0.10,1.09,0.15,194.89,obstruction
0.07,1.09,0.09,188.55,obstruction
0.09,1.08,0.11,191.30,obstruction
0.08,1.09,0.15,186.37,obstruction
0.07,1.09,0.08,189.26,obstruction
0.10,1.09,0.13,187.83,obstruction
0.08,1.09,0.13,193.97,obstruction
0.09,1.09,0.12,190.23,obstruction
0.10,1.09,0.16,189.99,obstruction
0.07,1.09,0.11,194.15,obstruction
0.10,1.09,0.13,188.57,obstruction
0.10,1.08,0.16,194.41,obstruction
0.08,1.09,0.11,193.51,obstruction
0.08,1.10,0.11,197.40,obstruction
0.11,1.09,0.13,190.58,obstruction
0.07,1.09,0.08,191.24,obstruction
0.08,1.09,0.12,191.42,obstruction
0.10,1.09,0.12,191.31,obstruction
0.08,1.09,0.09,190.50,obstruction
0.10,1.09,0.13,187.25,obstruction
0.08,1.09,0.11,190.13,obstruction
0.09,1.09,0.11,183.51,obstruction
0.08,1.09,0.14,190.13,obstruction
0.09,1.09,0.09,190.94,obstruction
0.08,1.09,0.11,196.47,obstruction
0.09,1.09,0.13,190.79,obstruction
0.08,1.09,0.09,201.67,obstruction
0.08,1.09,0.11,191.68,obstruction
0.09,1.09,0.11,192.64,obstruction
0.09,1.09,0.10,184.10,obstruction
0.09,1.09,0.13,195.05,obstruction
0.08,1.09,0.09,188.35,obstruction
0.10,1.09,0.13,192.70,obstruction
0.11,1.09,0.15,191.05,obstruction
0.08,1.09,0.09,201.65,obstruction
0.09,1.08,0.12,191.20,obstruction
0.08,1.09,0.10,190.45,obstruction
0.08,1.09,0.08,185.97,obstruction
0.09,1.09,0.13,193.31,obstruction
0.07,1.09,0.08,188.21,obstruction
0.08,1.09,0.10,189.23,obstruction
0.08,1.09,0.12,186.86,obstruction
0.07,1.09,0.07,193.61,obstruction
0.08,1.08,0.11,186.75,obstruction
0.06,1.09,0.11,196.75,obstruction
0.06,1.09,0.09,191.30,obstruction
0.09,1.09,0.15,195.83,obstruction
0.10,1.08,0.12,189.26,obstruction
0.08,1.09,0.13,188.63,obstruction
0.08,1.09,0.12,185.22,obstruction
0.07,1.09,0.09,188.06,obstruction
0.08,1.08,0.16,184.50,obstruction
0.07,1.09,0.14,193.20,obstruction
0.06,1.09,0.09,186.43,obstruction
0.09,1.09,0.15,189.49,obstruction
0.08,1.09,0.11,187.29,obstruction
0.06,1.09,0.10,191.77,obstruction
0.09,1.09,0.14,188.06,obstruction
0.05,1.08,0.08,192.08,obstruction
0.07,1.08,0.11,187.99,obstruction
0.06,1.09,0.11,198.90,obstruction
0.05,1.09,0.08,189.62,obstruction
0.07,1.09,0.13,191.29,obstruction
0.06,1.09,0.10,185.74,obstruction
0.07,1.09,0.10,188.22,obstruction
0.08,1.09,0.14,183.81,obstruction
0.07,1.09,0.09,188.06,obstruction
0.07,1.09,0.13,186.73,obstruction
0.07,1.09,0.12,188.69,obstruction
0.06,1.09,0.09,188.59,obstruction
0.08,1.09,0.13,196.55,obstruction
0.07,1.09,0.09,186.67,obstruction
0.07,1.09,0.09,195.64,obstruction
0.08,1.08,0.14,187.77,obstruction
0.06,1.09,0.08,189.06,obstruction
0.07,1.09,0.12,186.55,obstruction
0.08,1.09,0.12,188.18,obstruction
0.06,1.09,0.09,186.39,obstruction
0.07,1.09,0.13,183.64,obstruction
0.06,1.09,0.09,185.92,obstruction
0.07,1.09,0.11,194.26,obstruction
0.08,1.09,0.12,188.61,obstruction
0.07,1.09,0.09,189.50,obstruction
0.07,1.09,0.12,184.70,obstruction
0.07,1.09,0.10,188.33,obstruction
0.08,1.09,0.10,189.91,obstruction
0.07,1.09,0.13,188.18,obstruction
0.07,1.08,0.08,181.92,obstruction
0.07,1.09,0.11,187.08,obstruction
0.07,1.09,0.10,191.07,obstruction
0.06,1.08,0.08,191.63,obstruction
0.08,1.09,0.12,197.62,obstruction
0.07,1.09,0.09,191.03,obstruction
0.08,1.09,0.10,195.04,obstruction
0.07,1.09,0.11,185.97,obstruction
0.06,1.09,0.07,190.09,obstruction
0.07,1.09,0.12,184.84,obstruction
0.07,1.09,0.10,188.07,obstruction
0.07,1.09,0.09,188.99,obstruction
0.07,1.09,0.12,192.72,obstruction
0.07,1.08,0.08,198.86,obstruction
0.07,1.09,0.11,191.90,obstruction
0.07,1.09,0.11,193.13,obstruction
0.06,1.09,0.08,183.99,obstruction
0.06,1.09,0.11,192.22,obstruction
0.07,1.09,0.09,185.01,obstruction
0.08,1.08,0.10,193.10,obstruction
0.07,1.08,0.13,187.05,obstruction
0.07,1.09,0.09,188.25,obstruction
0.07,1.09,0.13,185.53,obstruction
0.07,1.09,0.12,188.39,obstruction
0.07,1.08,0.09,190.72,obstruction
0.07,1.08,0.12,189.78,obstruction
0.06,1.08,0.08,181.99,obstruction
0.07,1.09,0.12,186.97,obstruction
0.07,1.08,0.12,186.24,obstruction
0.07,1.08,0.09,184.94,obstruction
0.09,1.09,0.15,188.62,obstruction
0.06,1.08,0.11,186.99,obstruction
0.08,1.09,0.11,189.77,obstruction
0.08,1.09,0.14,192.23,obstruction
0.07,1.09,0.09,189.97,obstruction
0.07,1.09,0.12,193.16,obstruction
0.07,1.09,0.11,189.75,obstruction
0.06,1.09,0.08,192.55,obstruction
0.07,1.09,0.12,192.43,obstruction
0.07,1.09,0.10,185.19,obstruction
0.08,1.09,0.11,186.69,obstruction
0.07,1.09,0.12,191.40,obstruction
0.07,1.09,0.08,187.67,obstruction
0.09,1.09,0.12,191.19,obstruction
0.08,1.09,0.12,188.12,obstruction
0.07,1.08,0.09,184.93,obstruction
0.08,1.09,0.13,193.09,obstruction
0.07,1.09,0.09,191.57,obstruction
0.08,1.09,0.11,191.16,obstruction
0.08,1.09,0.13,191.28,obstruction
0.08,1.09,0.09,192.42,obstruction
0.09,1.09,0.13,194.61,obstruction
0.08,1.09,0.11,188.15,obstruction
0.07,1.08,0.08,188.50,obstruction
0.08,1.09,0.12,189.58,obstruction
0.07,1.08,0.09,188.39,obstruction
0.08,1.09,0.10,185.32,obstruction
0.07,1.09,0.13,187.61,obstruction
0.07,1.08,0.08,185.78,obstruction
0.08,1.09,0.11,187.54,obstruction
0.07,1.09,0.11,189.99,obstruction
0.07,1.09,0.09,189.70,obstruction
0.08,1.08,0.12,186.25,obstruction
0.08,1.09,0.11,187.62,obstruction
0.08,1.09,0.11,187.26,obstruction
0.07,1.09,0.13,187.46,obstruction
0.08,1.09,0.09,189.55,obstruction
0.08,1.09,0.12,189.25,obstruction
0.08,1.09,0.12,184.93,obstruction
0.07,1.09,0.09,186.19,obstruction
0.08,1.09,0.13,189.24,obstruction
0.08,1.08,0.11,187.72,obstruction
0.08,1.09,0.11,185.14,obstruction
0.09,1.09,0.14,187.37,obstruction
0.07,1.08,0.08,185.63,obstruction
0.08,1.09,0.12,187.02,obstruction
0.08,1.09,0.12,190.41,obstruction
0.06,1.08,0.08,189.98,obstruction
0.08,1.09,0.12,188.99,obstruction
0.07,1.09,0.10,188.72,obstruction
0.07,1.09,0.10,187.96,obstruction
0.08,1.09,0.13,188.40,obstruction
0.07,1.09,0.08,186.43,obstruction
0.07,1.09,0.10,190.89,obstruction
0.08,1.09,0.10,188.59,obstruction
